,sum_tfidf
botol,172.02341735052852
susu,44.33694867783344
closer,3.661246178429617
nature,14.245908184270201
bpa,355.61190339455607
lembut,68.38442825161175
pacifier,0.5607886785729747
wideneck,77.30730224274724
insulation,5.00527994078608
gourd,45.44099349637536
cross,9.09043289979142
stitch,27.269158349256934
goryeobaby,2.459035274573595
sabah,12.774142174894164
drypers,1.6668128303015153
wee,11.566804972639437
zip,7.017048892681866
tricycle,1.95913725814928
lightweight,88.9530958410528
fence,128.96291791798424
kereta,3.454408577310051
tolak,7.296669403964683
budak,7.359337653544348
dha,2.7855597851059093
multifunctional,1.1321578676321307
trash,15.836580459006562
bin,4.019012121094632
mount,17.76644432201168
candy,0.37695099975913976
pinkee,5.471214349814408
pen,12.729302218958658
room,51.08874935086857
divider,310.4108368080835
fancytoy,1012.8039659696328
nava,63.26097808109757
early,3056.6620468334318
alike,0.5999295816381538
simulation,3.3046104034327017
necessary,7.56731408018402
spacious,90.93357165807238
bedroom,3.4567688104552112
dormitory,12.087081586146994
nostalgia,0.7079786472643551
professional,0.7266318946507332
meter,0.5069640616415458
diagnostic,3.698176321761578
groboc,2384.8887627458503
extand,0.4077787614037629
canvas,1.7776026896584751
mam,55.64581545567295
fast,3.629175588579388
philips,35.93527433183429
medium,8.159303727219758
banister,22.913644209905247
railing,5.431237804593028
bethbear,262.4883058792765
ventilate,17.302586444976452
stethoscope,1249.6848592173521
mix,5.842458900617104
neo,86.32235984185418
school,41.07336506555622
bus,33.22234082326452
collapsible,6.423194389124969
chest,2.573307872382409
organize,104.39940548764297
book,4.016300603661712
tech,7.087124256868591
abh,0.5262472963180111
trolley,17.80256102139577
armr,140.0086884227462
bar,3.653279348292169
handlebar,810.4581632720475
babyzen,0.5559539495288944
yoyo,1.806895522815191
compact,43.90130086875183
song,5.063527188604214
dequeen,0.6282976173444429
pupici,1338.3842883539946
simplyb,27.6405846387297
purpose,26.127532223442635
charge,1.0600593795407565
flask,2.7277507063738904
vacuum,7.677514750287993
insulate,0.9195213408524912
nestle,64.29979209397156
wheat,30.841325828615915
honey,1.719742929918424
snappi,1.111065866369788
fasteners,42.693731072892255
sayangku,2.48666441952794
ecostore,32.672919711023766
foc,5.484050915159792
nuby,7.03672241700484
garden,56.155304948036495
muslim,9.417620873523818
jean,5.474566320252555
welcomehome,0.6432975874378375
waist,4.461852032504466
friends,3.6386090426379276
asst,57.102640459503945
unicorn,119.35885344062596
sanitary,85.5010877278637
panty,62.26254115247443
removable,47.409231481745486
tasneem,57.23038029852654
rub,67.69561047505803
oraganic,32.698274867988765
buyinbulk,0.9086499318146579
elastic,1.6548678338480645
waistband,34.011208720489826
bsex,158.2228508056788
cellular,14.882183711123986
variable,68.4977976090975
simfamily,10.7100215691226
inserts,1.940897410087031
corrector,0.502909432222377
scoliosis,6.868151210023311
brace,3.6695621252683335
splint,1.0214001365791352
dot,434.1089012012309
niceeshop,63.50243206240047
tub,0.3633159473253666
controller,0.5673738752714865
elektrik,10.306483347441128
positioner,10.185430275419359
orgran,149.52897317334146
gluten,24.856691976467854
outback,0.47200838071123624
chocolate,1459.6886269556803
cookie,32.75174267991131
push,8.76499854043222
haomian,1.899763672204581
hkhk,1.6414754334954593
available,103.62791576792542
gentleman,1418.6491581620132
puffs,97.62429800970877
melts,122.70437665692141
babylicious,38.862304408061384
seasoning,30.812273659308303
serbuk,23.796702394614645
ayam,53.65272322080064
keeper,1.0637635799968224
wrestling,2.548684394078649
thickness,17.791842067830256
weight,0.5401455481111309
eyelet,65.21927438535741
pooh,46.70394041524596
cofoe,1.1249013394074048
ultrasound,12.561219199769182
mode,4.9006866163684055
urinary,56.39756022123954
dinner,0.7733676960367942
plate,320.82260012463075
motorcycle,171.29992431765564
breastmilk,7.458211416366936
ice,6.215128897768535
brick,1.7088864594042255
breast,32.87282280942971
colic,12.302364134110933
material,9.2359399540028
inner,18.70897048284971
shaped,52.2684284560182
pillowcase,29.9543399323211
learning,1.4453077930247973
lion,2.7959379637947306
gogostore,4.7619004978923085
preparation,120.73956365669466
grindingrod,1.6494219538415102
dish,18.656155664070656
bambino,15.651292815281913
mio,6.980129343525155
swimpant,533.989907825306
aquarium,2.14724833887147
brisky,30.564180981021554
deformation,0.5540986190223648
bra,142.93686281472947
underwear,42.63517720479618
undergarment,461.52096237557186
hanger,30.898172204005636
kingsuda,0.586770566900713
fix,1.0429341261759133
pawaca,24.936237881255437
nappie,207.41438422107186
mats,0.8822733886819697
happybaby,2.582817739435513
potato,161.35494600094478
flight,4.9647408117742415
shopping,9.390822856016307
restraint,1.777164607169216
daddy,26.24856113326623
tassel,0.507438576032071
base,1.9113090290150996
dark,132.21873295977827
bits,87.50210640921492
tote,66.47996762124573
porridge,42.97106178168002
west,0.5424311787916419
carton,38.18936700873447
parisarc,0.9715255019468078
closure,5.822785620058355
anxin,12.795713991377253
felt,49.79844139586393
delaman,0.3706193373650401
feel,8.55521209505787
theme,0.9234342681592991
simple,11.563760578968038
loose,0.4606851636129106
ninth,5.227377433214202
haren,5.935630960896046
player,264.4886195817959
hole,3.308929728206132
navyblue,43.85884740412464
sportswear,4.558860702032391
treny,1.6804057623933453
rocking,0.3869178238273827
tideshop,29.06034348154115
stuff,48.185390907009996
soothe,42.76067869841617
colorful,28.189494947327237
wristband,3.378312611785032
emergency,3.1660822383411387
vtech,24.238155576490833
adjustment,277.502610604267
control,11.265093442649848
content,1.1187447382694535
ship,2.4859327630133237
ease,4.496167813410429
talcum,3.2533711803293386
cetaphil,20.0235307490466
beige,18.386481281048887
necktie,0.5156383057960222
tumbler,0.40803115830058906
straw,66.21872087302661
spiderman,4.917548781441547
avengers,11.065842354437017
pony,3.9341825905700567
king,1687.565105342019
rack,40.80652504359226
dryer,59.78255482790474
drainer,4.37371272278993
tree,208.38254363153354
boba,32.851055984254856
highly,25.76647536935711
kath,147.49105905724358
germ,21.72590984779494
disinfectant,50.05893222382512
babyorganix,50.82824688794903
bac,0.4280608407138062
foam,103.8176405675366
sanitiser,3.35153849679335
buds,45.05869964576366
elephant,10.186485596323786
dolphin,9.995076260890308
station,114.0152173397022
dispenser,62.75700892970643
juice,65.86736143605053
container,5.04808425291008
adjuster,31.90986999311957
bee,9.293934020615358
picnic,4629.646948357591
luvable,23.31829089661645
ocean,289.54900916301705
washclohs,119.22499418285773
lissng,0.38620001891232786
supercute,184.7171155692288
model,110.36783506119205
deduction,0.6240794676101047
bedung,72.33650015569161
selimut,8.569535958419278
sound,648.145938589589
recorder,11.450507932775203
pregant,1.8674303917044348
babygo,1.326377332090533
mesin,4.188617544870014
warranty,6.7859440786805685
tot,8.24755317727948
love,1.2333868840364979
veggie,1.3982983812144492
squash,80.55431217793208
ravioli,0.6204116855710151
kelambu,84.81557717197231
drawer,39.59909703185384
itik,33.556574580906826
come,218.51324117613618
stopper,5.11820731385339
english,1.4779779389907224
biru,19.172134526729444
solo,4.403935580184451
muslimah,28.830297596606776
creative,1.087408446945163
donut,40.62719979048951
cushions,78.51666376243635
office,10.454334152659873
decor,61.37372819734351
precision,45.15548244411897
special,5.202050525455521
jumperoo,96.15032401494506
jumper,22.231665123038997
ybc,0.7567435648398319
shelf,38.96461146747849
cylindrical,283.3177461945045
closet,1.0256774328795868
sarong,21.256532811575703
hammock,167.88515063250884
reflective,171.90796590085688
qualtity,424.0457925078204
bouncher,231.3837468039388
happyteam,2.5583906078200975
luminous,68.7830723303439
rayeshop,2.2637245948616482
chart,50.186244580506376
rise,107.22983478691907
cloak,71.49248252066052
postioner,2.4489064947086123
monkey,4.15061888536349
knee,3.876795589841378
crawl,13.046844087754693
kneecap,0.7230001469789421
gril,69.81221605348762
warmer,197.0962076585178
pot,2.868371258556621
bab,96.5865834879453
zipped,59.69903451069471
carbon,378.8736582407855
explosion,121.20284517055796
exclusive,6.322353300983818
custom,0.3918277983870139
diameter,2.627516644567315
circumference,5.04227398669811
wintryly,20.4613058602011
saliva,889.1402119695535
toalha,5.633058994404663
supermall,8.95641165391671
pinellia,2.7929818786964367
flowers,34.286086954485484
mattresse,75.04063919369526
kitsmall,293.7111927917127
surround,13.490300174330743
weave,7.43351653137088
border,53.19018562314223
gesture,2.022425021948312
httw,2.8227466766652327
bubble,273.90688130214414
gum,16.47915193759647
shock,623.0584950397031
moskipatch,1.0243527988683876
toxic,3.011750189632677
ishowmall,11.616935042924071
suede,6.737222915305161
comfy,3.3988730554127957
purotex,0.37093735102382397
polka,0.49533256474382853
nappies,0.49618101579614593
goryeo,15.363377747562518
wearing,35.00014130628677
rhs,24.38448008823467
online,25.766766287175795
valance,18.372220468739048
seam,16.04109219524786
pinch,27.509049081915634
deyln,34.166814177332455
resolution,3.1955055906684007
sunnyshopurparcel,53.369174287242096
plaid,225.30230660904064
oly,27.82521050974581
polyester,6.495020632900141
sanitizer,82.60511838495128
umbrella,8.814548500100923
footboard,27.55291031887441
goodbaby,4.133960901818577
seebaby,745.5929679757447
rest,3.6540063382323984
twist,10.605737890870154
colours,0.5432801564696732
choice,12.6734659486871
clear,267.5028506165743
tidy,62.89788333259459
jnan,2.1349044497803975
netting,196.82901052519625
practical,33.34251328386257
badge,0.8676573347636094
coool,88.92940471041933
label,0.4452530380410863
handwritten,83.18219374797455
adhesive,54.382574320153545
paper,9.57544123577855
babylove,5.142903132973826
stacker,1243.495912754712
secret,73.36186349894612
ballroom,194.49644966498485
tango,0.4840032289305971
salsa,633.6998332485745
latin,840.93281914824
dance,656.5236546795456
fang,6.042338838219206
hijab,1.5614535424139735
islamic,11.168932078406952
rear,62.45564004270443
view,0.9960918199621613
backseat,88.7105458046166
viewing,1.4810623947124117
observe,39.22493558157214
sep,9.114748793505008
sunflow,7.8358762666979604
viewer,13.751271505612674
reversible,5.361470966303077
minky,2.2941907037033484
beeson,81.88396304122732
basic,98.94147779503187
denim,1.940897410087031
jeans,58.62371419096917
corrected,5.704703503965186
need,1.2392364343831639
improve,193.47231958250595
bite,204.72690563749416
run,1.7116802311255535
strappy,67.14350726484967
cook,14.401817863761956
subsidiary,20.497623673091788
pest,36.16656638092815
sheer,2.064711098680948
tooth,1.906955015081389
drypantz,374.0579218691881
bias,4.991744650043607
length,196.87739216981714
grow,63.21295919215601
ruler,9.652281770046562
subscript,13.838734819218576
protractor,185.59015386200124
scale,8.901431912264073
trouser,190.18313746738124
sunsuit,62.70242837773552
royal,9.251953124163782
drool,8.493077305254767
wave,595.5378701499899
clevacushion,17.667184931440975
nest,0.6504477411529582
pyjamas,41.336475344747626
mickey,82.1600315911396
longsleeve,1.9427006113883207
amama,205.94019246193875
press,23.00396422075617
squeezer,11.772276015697582
panel,5.278947070817071
smile,11.947505872807138
seller,4.300446262274829
swing,0.8335703926134523
leaf,8.530475994251502
hanging,30.76581298225928
dropshippe,21.78856463615959
infantil,3.275626812125857
sweeet,92.66128967258474
playsuit,148.62073864577488
beautymaker,124.86010358687564
etersummer,237.55511458476903
macdonald,11.026507667122086
umiwe,1.9118272257977376
lounger,17.504317594887222
snuggle,3.54879875414803
absorption,14.230323857443208
eletronica,92.96418048121961
saddle,15.160525655900006
backr,4.9176597326205895
laleli,177.8692689422727
pick,50.28050278199802
askma,1.1622690293758933
waleet,0.5479296154048635
local,13.478953059225546
eczema,65.93587135176155
therapy,65.28711240939705
moisturizing,65.7227586853113
babycare,764.2685467077937
yurt,186.82616908749927
craker,7.941926022234273
sachet,14.341595293703662
puku,536.9263625969083
bean,24.868356645692767
sprout,169.85242336103343
vary,6.87123646379682
basketball,76.0670055012831
uniform,57.76225250100608
healthy,34.621976864547705
maclaren,1.4393189466255207
accessories,2.1215119959775235
vco,14.401817863761956
sleeper,7.951900585108812
oem,1.183601512233287
key,1.0269599877820441
zippered,22.317250292482587
pocketstravel,6.9252008978754205
daycare,16.932453463061176
soil,47.17838831096621
embrace,8.059926888021486
muker,107.17565382884814
airfit,56.82041698870187
kaiyang,8.266947784635217
xxl,3.3757863621578
rope,32.511972779019
moniment,3.3509611008379903
knot,53.41970968967878
osh,38.617560846172935
rotate,23.163228295425164
cow,0.4208926598454068
piano,18.03030802290637
development,9.340609972045234
exercise,9.643139080912754
zloyi,12.011284672185866
balcony,262.4778215084756
purple,21.133612561243567
graduate,3.0244606285350084
melt,6.840373634551973
space,5.848376143550165
saver,5.813973278743568
low,18.11056555905844
regulation,84.29524434089758
loop,3.5700543487822043
nano,32.28007555968221
pair,17.00674643863799
assorted,99.87895546009993
snap,9.687337155500694
caterpillar,11.029519369019635
board,2.673761502430646
motor,7.922197466516672
seven,79.77837370273264
sea,1.8423222840030922
snugbabe,49.11247038493425
upf,469.5540347511045
encryption,0.613290056143408
orzbuy,0.47395912784191196
construction,5.5316799679825825
cam,1.1295152083648001
locking,482.43999048111647
pump,10.366658815595473
vitamin,47.07164968565397
retractable,34.428438715408085
guardrail,7.335210163817559
reversable,2.8632122203060817
bug,44.575138882001305
fox,9.363586670148107
cut,174.49581694824792
bakeey,25.667554390328686
loskii,85.99658191809922
carter,12.58006678535232
kain,46.71344015290835
contton,4.106070598984225
oval,60.398120011047304
canglex,64.17682467282559
livejoy,1.843288107780597
cold,8.517416995252258
sanity,102.7734782644292
shaker,0.49888341598209685
moisturiser,23.62227559600035
grapefruit,86.50293399618141
tea,4.671484982182682
crystal,1.1484623491896495
novelty,0.836112354787484
stop,22.449475444880377
wedge,3.1955055906684007
sundress,356.6020495573061
suspender,0.6956484016594827
draining,35.04493560766256
ladybug,2.1040292711306567
ceramic,0.47461414105559674
toothbrush,4.668279919170806
soap,223.40218043677964
count,2.6119448981205324
service,100.77333296312342
build,1.733004861915553
microphone,1.6052237743118813
speaker,31.54857669048486
heel,713.6163927895836
pain,34.363799072312574
relief,7.973095556534237
artificial,1.317652534133881
grass,53.29087401993726
turf,45.517819823303505
galvanise,3.3104605526273407
peg,69.34935224928608
staple,64.8034508444295
weed,10.71161788595415
countertop,189.56457369600145
blend,11.799584550202166
sterilizer,663.0237068468826
disinfection,581.5393377377809
trial,13.561292116784355
combo,1.3086964594864856
bebiku,0.6484966798122394
minyak,16.938417923369023
telon,48.7067214694701
button,11.736590499761608
multiple,38.732092772169366
photography,259.0117298747923
plane,2.8305432958558483
photo,432.82029187999876
rein,7.36188843501964
utensil,43.96551466851846
cleaner,28.229600845875627
multipurpose,5.446938055555406
multicolour,7.67022112691283
stackable,12.41886348577566
race,25.15570637456219
sweat,4.52055338932092
absorben,2.7461719954347625
szwl,208.07162708894745
toddle,5.984157393567732
shark,1.0711103568339686
sebame,1.5684101298154927
honeycomb,42.04936537790137
seats,890.1025859149051
medicated,11.245940864819596
pak,87.52785760095225
chow,62.33210695614482
euky,28.273348136729382
organiser,1.9118272257977376
crocodile,1.6209643220961318
petal,1.2005933271165818
stairs,1.4686060105422087
screw,91.93621582235559
bolt,16.26361790889598
nut,92.91163949790295
spare,0.5460380375070911
lighted,4.823350841565747
fitti,974.9666412151116
road,16.64849269433441
trip,2.161407434218859
eva,5.464635081908905
visor,1.250196533258233
veli,3.9009174697465174
shy,370.7238530472774
evani,4.386502322140568
soother,72.05313155102303
whale,42.23789150512536
delicate,9.618370406948737
vascular,232.2985615795103
waterbabe,29.49914485564874
flexibly,14.210680751804004
bent,9.201115420978512
lazy,7.74835532688307
deep,25.14754413303671
hoodie,3.4128773652854822
wardrobe,55.03721376435546
cube,11.656871739258827
studio,8.604589333103068
usa,963.4680843023534
yessey,184.0171576968903
holders,409.0743826827974
bather,67.91110271387669
bathtub,0.49533256474382853
tempan,2.5370957628093294
mandi,0.7005750822569995
untuk,1.2819424760555531
baru,32.17801468109323
lahir,65.5745999592969
tab,379.15086763697434
mudah,4.668837437585375
basuh,34.621976864547705
avocado,24.44486951813505
convertible,11.759539593540064
gray,18.397523854266403
cctv,313.5480745081034
generic,116.49024904355277
grip,167.42018537184475
close,9.107420306990482
vari,75.20236447197726
extendible,159.19196626584747
vehicular,30.1249316645892
littlegroot,55.89575861466168
palight,1.5614535424139735
wolkie,4.150284483643156
tolkie,607.1579274075372
caroger,50.084519302944166
license,38.40154317360917
channel,28.22394279997462
talkies,171.2710756464693
frs,15.909068427818724
gmrs,1.72953768494861
mile,6.305160383469938
handheld,28.407907709315044
interphone,27.242748427191863
ainomi,122.05899127306384
hipseat,0.38356284350754194
vegoo,172.55648733958253
sudocrem,4.280342090421035
layers,21.12515925429584
pacify,1.2000866134329884
fly,40.19931760700265
midge,4.6711106322903975
slide,49.51658139452785
cleva,0.5513504943981946
onwards,2.0978419030315854
sleepwear,151.5698597841785
march,114.47445941868406
star,17.89290776981171
fire,0.5890519881517403
letter,0.447345179262197
europe,201.35876495973235
ania,4.5196767074249005
fanne,0.8348691308916675
bagby,1.7358568160058088
bagth,39.51967978673779
towe,55.61705104931773
eephant,99.6724699908369
release,6.49033680569976
web,2.4489064947086123
paracord,4.465844466052505
footwear,4.605739960005349
wipes,12.66020283634126
fancyqube,2.9136646638993673
socket,4.741039742521704
babydan,124.27242986635623
spindel,4.629365792737034
tuala,323.41500071123147
bolman,1.4342293894903682
upgrade,12.841697578572752
armpit,0.618157511013797
wood,275.6717362502501
navel,15.63450045087126
plaste,3.910117919390103
umbilical,18.894771006338136
party,336.28937779824287
nasal,152.91790699625878
aspirator,1.3349395488046156
tip,57.071251328204674
babybio,287.88281520812683
nxt,188.1475431020558
sleepsuit,2.452210666082846
ergobaby,41.97635363100085
outlet,42.27072518619377
hijabersattire,3.7306762492587877
electrical,79.26848737902577
offspre,38.43567196158428
surface,15.563361564820537
hello,746.010961983158
leegoal,25.01251076858406
switch,118.72716390429777
cooler,10.364655625951984
arrangement,4.9822138783057985
rider,660.0169756200471
eenten,3.9109870574599483
disease,5.473658843180508
card,31.001557637959557
enlightenment,1.5318337808174278
puzzle,1.6294173394446307
tear,528.6896176946303
rotten,559.9339774739342
teaching,1.7553332716181445
hotel,53.49607094050409
fcl,0.7230759194414884
crunchie,40.29235558153205
dancing,5.427998787849325
coat,6.42076038615624
eggbaby,48.28649794125302
ways,0.5926236483337037
assistance,1.0005284837971977
tray,22.86462179420484
babymart,0.5979943458778091
crochet,33.845651085602825
handmade,333.3375032408621
sock,1.6478249954383652
bohemian,460.54010753855584
bloomer,7.9906936030851945
yoga,5.352800163975749
dino,13.363926656481155
mono,2.063844284291636
accessorize,3.641482189912627
crash,3.91827451629856
thickening,1088.7616561326847
mute,1461.4541930199166
suspension,11.740142046887303
fender,18.060479849654836
hexagon,1333.3481688960983
hexagonal,1.631224342091981
decorative,1.1271894366014603
message,0.7556501666231376
baseboard,4.0
series,221.14878321618235
shen,32.57963453637958
zhen,16.14566326333152
snail,23.424681757656145
doorstop,5.676625463316187
lacy,76.06413588543852
macaron,8.17884318870433
worth,138.91370040052013
bangbeibi,36.70208235002631
changeable,1.4418299412256432
compartment,2.0411159042986498
registry,0.8364135574635326
clog,11.5264715092322
mules,0.46630389873944345
blushine,300.11778366844203
game,12.594105024242083
playing,2.9029735607046554
playground,5.9118897499867815
easybaby,3.327660613962135
lie,60.34436920805571
landscape,3.260641317095157
watch,16.316643501253726
ultraman,1.3141712802640528
bzy,2.641333986811198
keaiyouhuo,3.228165691230165
mid,3.228165691230165
titanium,36.07162114371539
aquamarine,40.40818970145869
piyo,15.349412638434535
man,35.03648849903793
diagonal,2.4554598994398344
method,121.31375891801478
maternal,2.3748164199314696
package,2.017856795325376
baa,3.875859771726076
sheep,15.563361564820537
faux,23.711756821807747
ivy,2653.532772435886
privacy,5.374978171419865
cor,4.105337243683042
hedge,12.223408383474133
preschool,8.047201511561545
slipper,21.175748753054098
lattice,4.447591534975146
pintu,5.135414361129726
pagar,2.163212548369592
tangga,106.11275872009759
pengaman,70.18940967284718
kimiko,206.72558490612434
mutipurpose,83.04654120741657
pop,26.997589672927198
laundry,0.9297147284714231
hamper,1.7714643281413904
solgul,1.7016311714486554
kamimi,4.14121522839903
hung,19.391937784580968
prop,271.49221370516875
treeone,10.480346554373327
installation,2.194707160291769
heighten,0.3122130167890787
bottomless,45.94270220733257
tcttheone,1.1205193642553735
squeaky,435.55056392828124
bumble,4.109776876883324
deer,0.6104394372725561
demin,5.651381777423777
shiny,4.081246957789442
daynight,12.310732530343882
tupperware,0.8039623531717021
pretty,12.440676293588147
sink,342.55181798803613
chute,189.1578000646747
crab,4.220493517744369
lonsant,239.40176224117073
dustproof,4.483628602832248
magnetic,491.05705515190635
khemah,621.5453435649338
toliet,0.3984014791486196
clearance,1.5832646245754527
itowny,46.106311364712155
transformable,0.44883553574020263
ball,14.961914797957519
explore,43.60962925656154
jumpscape,21.36683469983415
foldaway,1.420202401063078
sterilise,0.8676573347636094
tablet,0.3367952644873969
fake,36.07935397252106
signature,0.5320517402320253
wax,15.369409507219302
removal,4.031928965012351
styling,1.1178963132105726
rollover,2.0005964569533723
monster,46.9401130759538
accommodate,129.3832930038616
natura,9.687337155500694
riceberry,3.9064708559530903
yarn,24.068038397973375
aynshop,8.998042814356918
boat,17.654486205664032
teamwin,655.1099010944226
tft,93.70613024105442
bbty,0.5945325406591168
in,2.0768591993638963
linen,2.2965433852594233
poma,102.20192850991205
inclined,2.851313131044832
extend,25.25394478537851
lilla,0.7070267323638337
bottom,1937.5740672992022
dreampillow,0.794321334530184
tricot,27.437075605203557
nbh,351.391085843386
pitaya,3.2533711803293386
discount,16.709525336068157
back,105.89468739710975
luxurious,1.1859528659305156
unleaded,5.0399810124882345
coating,54.87529882469968
allow,211.5453329793646
open,0.6486029486418415
drinking,44.9625938220663
ipad,5.7154896230238785
pallet,5.129259923521106
computer,1.5274382435335259
lift,0.8724659277966735
rail,22.10439598890712
cordless,28.795425500926182
haircut,167.252842873283
snorkel,181.50094062869877
socks,214.39906428453557
diving,141.283753375961
docesty,5.464635081908905
myapple,2.9928182132628462
foctroes,12.8068990696247
increase,18.427325176150248
environmental,2.4218761552213257
instant,0.6569905191442766
fda,890.2653191044619
approve,7.701033321279535
people,169.59784038352362
ceiling,34.04304976581523
fancy,39.79875215800414
maroon,9.121043721366918
nyamuk,0.7348822876093839
formal,54.390777705223066
waterfall,0.8822733886819697
rinser,6.916397314875248
rinse,14.432222540092713
running,0.40199610435025995
babe,6.3974935288112
complex,6.576479067759288
kidsroom,1566.4531320701012
kawaii,5.482551755414461
pockets,9.501691111210729
midi,2.2181935234437455
munchkin,1.729661124233442
snow,2.4489064947086123
bootie,8.800039219807683
glider,6.125727942585067
pan,1.4686060105422087
tilt,5.645710209521163
network,58.218952918633406
seed,0.3524663005012647
meal,121.67629539442945
event,4322.558809775275
absorber,598.1633754952279
tmishion,1.1298256040691654
wonder,3.698656413873838
corner,13.374203563166324
cabinet,3.2941436114844294
lab,0.4255717641190708
cutiebaby,0.5453803338828979
moby,40.81803494222468
pvc,2.16910381344684
phthalate,2.1040292711306567
oxford,1.8259575568592883
abc,12.88397878588136
help,118.24719697142197
tbus,9.002693331804572
glowing,0.6056727307815013
millou,3.5526799925553227
catcher,8.61447541291242
dehydrator,10.577122302296303
detachable,4.2427291149879025
heinz,28.607260488781332
parsnip,3.465297275392745
balloon,20.6082611569663
circle,9.417661983310854
mobile,1.1205193642553735
bell,4.299409902113644
bracket,5.305783123723279
singlet,0.947330095874046
lamp,0.831120848748
poop,22.66516316593436
waste,2.641333986811198
readystock,26.84819610745988
tolocar,130.3836609365033
mojoyce,31.894983327548406
hooks,10.259971680689135
upgraded,27.45449973956561
irregular,17.636921126540358
flip,0.7983937137995478
flop,17.633038781734413
versatile,799.8756736481698
syringe,10.03970964938207
dropper,25.09271137890603
miyoyo,0.6645333758027384
angle,4.385453503315921
kipas,13.911875968471167
kanak,4.832051415982498
cupboard,6.115215894074914
bantal,14.536114663783778
tungku,16.670376602126925
panas,8.641706713967483
treasure,1.6964237136896123
kvvdi,12.552085310481813
main,14.487804890285693
cutie,8.006494418830215
jump,17.2606052648051
prewalke,3.043349749768009
reinforce,36.60760086324416
density,5.634768953719355
balanced,13.482271250318945
helper,2.7099871608188852
floor,6.466725736144772
tops,143.46404427575615
mixing,62.96978030376543
traction,3.2063939175054017
enclosure,269.03022924589396
sandwich,0.3869178238273827
homewear,6.174451308314919
transparent,3.597027623174985
moustache,34.40859894788852
jms,6.635147457063683
footrest,1.4745761105460875
booster,46.9401130759538
safari,2.6677253252216113
aids,39.29064730654391
ruffle,0.6677878205358901
solution,46.48346235248126
wonderfulshop,41.128241429728455
dolado,44.823589815143265
barrier,24.360892000738726
handrails,626.7534308631925
baths,3.8709985413371464
handicap,0.5432801564696732
handrail,435.6419924661869
elegant,28.830173960492928
reject,10.461684827155645
circular,1.4418927678186577
proofing,0.5803712538220154
refrigerator,233.592177816682
tank,264.43965984018007
barut,109.80470089861507
flowerhallow,11.490624705856643
eco,32.47969850769788
mamibebby,1.2300475168899838
doll,11.651335835329375
rattler,89.17041367603866
trunks,27.781601654577806
split,3.6386090426379276
drawstre,30.097295445017878
cuddleco,2.3931962539108502
memory,3.597027623174985
cermin,2.420112606713338
belakang,108.6235685485792
genuine,2.160928842589499
youha,117.72220084617994
bedpan,1.6315064050758779
clownfish,1.089525838831332
specification,0.45743448395871966
sanda,3.043349749768009
dewittshop,640.76623606863
grid,7.259101583347721
conditioner,13.944114341846412
stelatopia,25.041759872878448
emollient,504.1438662695883
watermelon,4.853287962600484
triple,13.740889084639164
muff,21.49045671764127
defenders,0.592289023788482
noise,1.1447176934395986
reduction,7.2779017089844285
collagen,11.137545143860104
brother,6.335924895914526
emoji,22.865991525001967
slippers,28.32632445738435
stok,0.5203615038213396
susuk,23.63890478489232
manja,3.2512871261959857
cuddleme,0.6588837343709545
goswim,344.50641041965974
happybonanza,5.831360416892259
kasut,42.359774183593956
jack,3.247557826892707
away,0.4316002807547039
qearl,1.0565795965738352
travelpillow,2.5941611525079917
sister,57.97319282688501
alphabet,31.626394072360522
pirate,5.20302450132833
coverup,0.7958083489690052
cradles,14.929733360784795
pushchairs,9.157343456928343
padding,7.446841658979599
gps,56.25473347444724
sos,2.711516042198272
location,56.13900849182384
finder,32.51952674331079
locator,1.658342527276011
tracker,4.7015907777387715
son,1193.7487212979254
wristwatch,56.987518125477656
isalifestyle,1.0089394592008047
disney,0.9448768897344061
lightning,27.55914351318693
mcqueen,32.9607284412722
cleansing,2.4200651039460834
saputangan,423.6841201867889
bidara,9.887127241304151
habbatussauda,465.82313072629006
catoon,89.11471426824077
absorb,2.8335383258657334
pineapple,64.46078719239702
yaababy,0.4516321649102958
foxbox,2.9157592273316553
nets,3.398454101297585
buoyancy,78.53367631427358
dive,2.4200651039460834
sensitive,4.9949896137287375
dgg,2.4988909120224942
tight,1359.6231442450382
hosiery,254.65476423381332
pantyhose,14.750441488405281
legge,207.67442312157928
pajamas,33.34936590594534
sdfsdg,26.25067768127066
shopnewborn,4.044045803275634
shortsclothesoutfit,2.801245242640081
brief,3.4128773652854822
sensory,0.7107010390294437
skill,2.866365604812459
busy,370.1843923143611
everyday,21.79341731407084
organics,7.744973761210009
gas,59.41113644464027
stove,0.40002763051640994
environmentally,11.659931240789065
friendly,50.32873566567287
oven,10.085394669789892
nivea,1.832065822575412
nfant,9.295413910045172
moccasins,2.4835087748080498
lovable,56.86166096613777
twinkle,3.9727449160332466
cake,0.7567435648398319
leakproof,13.445113040588454
climb,1315.621699556848
coverall,8.417664525390988
legging,6.6655487830585125
christmas,629.1019533471781
romantic,3.1711443996425563
ppsu,56.27534639086736
babiestent,0.5551676783576364
shelter,46.71769009003114
tulle,4.895680013407952
evo,1.7358324787298303
goat,10.86946648313097
soy,2.4489064947086123
beras,1.5614535424139735
plugs,32.133916893351355
embroidery,1714.2094139475694
bairdstore,175.08197522667243
squatty,16.9621319620469
brica,52.74983177132844
handr,1.6231114782763745
yuyu,25.538442886682464
yoya,96.1621907777266
kindergarten,5.163798553887264
jade,54.38316963570832
